Provincia,Partido,Localidad,bw_hasta_10M,bw_10_a_100M,bw_desde_100M,GrandTotal
SAN LUIS,Junín,Talita,2.0,111.0,0.0,113.0
SAN LUIS,La Capital,Alto Pelado,0.0,71.0,0.0,71.0
SAN LUIS,La Capital,Alto Pencoso,1.0,85.0,0.0,86.0
SAN LUIS,La Capital,Balde,6.0,183.0,0.0,189.0
SAN LUIS,La Capital,Beazley,0.0,202.0,0.0,202.0
SAN LUIS,La Capital,Boca Del Tigre,0.0,0.0,1.0,1.0
SAN LUIS,La Capital,Cazador,0.0,34.0,0.0,34.0
SAN LUIS,La Capital,Chosmes,0.0,9.0,0.0,9.0
SAN LUIS,La Capital,Desaguadero,1.0,252.0,0.0,253.0
SAN LUIS,La Capital,El Volcán,0.0,1067.0,0.0,1067.0
SAN LUIS,La Capital,Jarilla,0.0,29.0,0.0,29.0
SAN LUIS,La Capital,Juana Koslay,225.0,278.0,0.0,503.0
SAN LUIS,La Capital,La Punta,1.0,0.0,0.0,1.0
SAN LUIS,La Capital,Las Barrancas,0.0,55.0,1.0,56.0
SAN LUIS,La Capital,Potrero de los Funes,0.0,1795.0,0.0,1795.0
SAN LUIS,La Capital,Salinas del Bebedero,0.0,35.0,0.0,35.0
SAN LUIS,La Capital,San Jerónimo,0.0,160.0,0.0,160.0
SAN LUIS,La Capital,San Luis,2002.0,19260.0,5.0,21267.0
SAN LUIS,La Capital,Varela,0.0,7.0,0.0,7.0
SAN LUIS,La Capital,Zanjitas,0.0,103.0,0.0,103.0
SAN LUIS,Libertador Grl. San Martín,El Puesto,0.0,11.0,0.0,11.0
SAN LUIS,Libertador Grl. San Martín,La Ramada,0.0,2144.0,0.0,2144.0
SAN LUIS,Libertador Grl. San Martín,La Vertiente,2.0,49.0,0.0,51.0
SAN LUIS,Libertador Grl. San Martín,Las Aguadas,0.0,98.0,0.0,98.0
SAN LUIS,Libertador Grl. San Martín,Las Chacras,5.0,30.0,0.0,35.0
SAN LUIS,Libertador Grl. San Martín,Las Lagunas,0.0,27.0,0.0,27.0
SAN LUIS,Libertador Grl. San Martín,Paso Grande,0.0,183.0,0.0,183.0
SAN LUIS,Libertador Grl. San Martín,Potrerillo,0.0,59.0,0.0,59.0
SAN LUIS,Libertador Grl. San Martín,San Martín,2.0,324.0,0.0,326.0
SAN LUIS,Libertador Grl. San Martín,Villa de Praga,1.0,211.0,0.0,212.0
SAN LUIS,OTROS,Otros,0.0,0.0,368.0,368.0
SANTA CRUZ,Corpen Aike,Comandante Luis Piedrabuena,250.0,1074.0,0.0,1324.0
SANTA CRUZ,Corpen Aike,Puerto Santa Cruz,146.0,911.0,1.0,1058.0
SANTA CRUZ,Deseado,Caleta Olivia,9149.0,12.0,324.0,9485.0
SANTA CRUZ,Deseado,Cañadón Seco,91.0,1.0,31.0,123.0
SANTA CRUZ,Deseado,Jaramillo,86.0,0.0,2.0,88.0
SANTA CRUZ,Deseado,Las Heras,2994.0,466.0,0.0,3460.0
SANTA CRUZ,Deseado,Pico Truncado,3475.0,464.0,1.0,3940.0
SANTA CRUZ,Deseado,Puerto Deseado,818.0,688.0,11.0,1517.0
SANTA CRUZ,Deseado,Tellier,0.0,0.0,1.0,1.0
SANTA CRUZ,Güer Aike,28 de Noviembre,212.0,0.0,0.0,212.0
SANTA CRUZ,Güer Aike,El Turbio (Est. Gobernador Mayer),1.0,0.0,0.0,1.0
SANTA CRUZ,Güer Aike,Mina 3,0.0,0.0,1.0,1.0
SANTA CRUZ,Güer Aike,Río Gallegos,3006.0,11893.0,2.0,14901.0
SANTA CRUZ,Güer Aike,Yacimientos Río Turbio,32.0,232.0,0.0,264.0
SANTA CRUZ,Lago Argentino,El Calafate,6578.0,273.0,4.0,6855.0
SANTA CRUZ,Lago Argentino,El Chaltén,435.0,0.0,2.0,437.0
SANTA CRUZ,Lago Argentino,Tres Lagos,1.0,0.0,0.0,1.0
SANTA CRUZ,Lago Buenos Aires,Los Antiguos,33.0,0.0,4.0,37.0
SANTA CRUZ,Lago Buenos Aires,Perito Moreno,2703.0,0.0,3.0,2706.0
SANTA CRUZ,Magallanes,Puerto San Julián,532.0,2301.0,4.0,2837.0
SANTA CRUZ,OTROS,Otros,0.0,0.0,255.0,255.0
SANTA CRUZ,Río Chico,Bajo Caracoles,1.0,0.0,0.0,1.0
SANTA CRUZ,Río Chico,Gobernador Gregores,5.0,0.0,1.0,6.0
SANTA FE,9 de Julio,Esteban Rams,36.0,1.0,0.0,37.0
SANTA FE,9 de Julio,Gato Colorado,4.0,0.0,0.0,4.0
SANTA FE,9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),145.0,2.0,0.0,147.0
SANTA FE,9 de Julio,Logroño,44.0,4.0,0.0,48.0
SANTA FE,9 de Julio,Montefiore,1.0,0.0,0.0,1.0
SANTA FE,9 de Julio,Pozo Borrado,124.0,3.0,0.0,127.0
SANTA FE,9 de Julio,San Bernardo,103.0,6.0,0.0,109.0
SANTA FE,9 de Julio,Santa Margarita,99.0,2.0,0.0,101.0
SANTA FE,9 de Julio,Tostado,2699.0,389.0,0.0,3088.0
SANTA FE,9 de Julio,Villa Minetti,262.0,8.0,0.0,270.0
SANTA FE,Belgrano,Armstrong,1311.0,70.0,0.0,1381.0
SANTA FE,Belgrano,Bouquet,371.0,18.0,0.0,389.0
SANTA FE,Belgrano,Las Parejas,1372.0,203.0,0.0,1575.0
SANTA FE,Belgrano,Las Rosas,3165.0,759.0,0.0,3924.0
SANTA FE,Belgrano,Montes de Oca,625.0,10.0,168.0,803.0
SANTA FE,Belgrano,Tortugas,147.0,31.0,0.0,178.0
SANTA FE,Caseros,Arequito,1824.0,488.0,0.0,2312.0
SANTA FE,Caseros,Arteaga,1017.0,11.0,0.0,1028.0
SANTA FE,Caseros,Beravebú,346.0,0.0,0.0,346.0
SANTA FE,Caseros,Bigand,1499.0,116.0,0.0,1615.0
SANTA FE,Caseros,Casilda,5484.0,2650.0,31.0,8165.0
SANTA FE,Caseros,Chabás,579.0,72.0,850.0,1501.0
SANTA FE,Caseros,Chañar Ladeado,67.0,1217.0,1.0,1285.0
SANTA FE,Caseros,Gödeken,498.0,33.0,1.0,532.0
SANTA FE,Caseros,Los Molinos,469.0,65.0,0.0,534.0
SANTA FE,Caseros,Los Nogales,22.0,22.0,0.0,44.0
SANTA FE,Caseros,Los Quirquinchos,756.0,24.0,0.0,780.0
SANTA FE,Caseros,San José de la Esquina,1614.0,497.0,1.0,2112.0
SANTA FE,Caseros,Sanford,438.0,28.0,0.0,466.0
SANTA FE,Caseros,Villada,89.0,10.0,5.0,104.0
SANTA FE,Castellanos,Aldao (Est. Casablanca),15.0,662.0,75.0,752.0
SANTA FE,Castellanos,Angélica,365.0,244.0,0.0,609.0
SANTA FE,Castellanos,Ataliva,491.0,89.0,0.0,580.0
SANTA FE,Castellanos,Aurelia,4.0,0.0,0.0,4.0
SANTA FE,Castellanos,Bauer y Sigel,0.0,0.0,0.0,0.0
SANTA FE,Castellanos,Bella Italia,352.0,7.0,0.0,359.0
SANTA FE,Castellanos,Castellanos,6.0,0.0,0.0,6.0
SANTA FE,Castellanos,Colonia Bicha,0.0,210.0,0.0,210.0
SANTA FE,Castellanos,Colonia Cello,29.0,0.0,0.0,29.0
SANTA FE,Castellanos,Colonia Margarita,10.0,0.0,0.0,10.0
SANTA FE,Castellanos,Colonia Raquel,3.0,211.0,0.0,214.0
SANTA FE,Castellanos,Coronel Fraga,49.0,0.0,0.0,49.0
SANTA FE,Castellanos,Esmeralda,82.0,0.0,0.0,82.0
SANTA FE,Castellanos,Estación Clucellas,183.0,0.0,0.0,183.0
SANTA FE,Castellanos,Estación Saguier,14.0,0.0,0.0,14.0
SANTA FE,Castellanos,Eusebia y Carolina,0.0,165.0,0.0,165.0
SANTA FE,Castellanos,Eustolia,4.0,0.0,0.0,4.0
SANTA FE,Castellanos,Frontera,1.0,0.0,0.0,1.0
SANTA FE,Castellanos,Humberto Primo,438.0,122.0,0.0,560.0
SANTA FE,Castellanos,Josefina,103.0,3.0,0.0,106.0
SANTA FE,Castellanos,Lehmann,566.0,172.0,0.0,738.0
SANTA FE,Castellanos,María Juana,1544.0,5.0,0.0,1549.0
SANTA FE,Castellanos,Plaza Clucellas,318.0,10.0,0.0,328.0
SANTA FE,Castellanos,Plaza Saguier,51.0,0.0,0.0,51.0
SANTA FE,Castellanos,Presidente Roca,142.0,1.0,0.0,143.0
SANTA FE,Castellanos,Pueblo Marini,11.0,0.0,0.0,11.0
SANTA FE,Castellanos,Rafaela,3091.0,27786.0,775.0,31652.0
SANTA FE,Castellanos,Ramona,327.0,1.0,0.0,328.0
SANTA FE,Castellanos,San Antonio,69.0,0.0,0.0,69.0
SANTA FE,Castellanos,San Vicente,1964.0,182.0,0.0,2146.0
SANTA FE,Castellanos,Santa Clara de Saguier,468.0,20.0,0.0,488.0
SANTA FE,Castellanos,Sunchales,613.0,6762.0,170.0,7545.0
SANTA FE,Castellanos,Susana,78.0,315.0,2.0,395.0
SANTA FE,Castellanos,Tacural,2.0,903.0,0.0,905.0
SANTA FE,Castellanos,Vila,419.0,0.0,0.0,419.0
SANTA FE,Castellanos,Villa San José,84.0,0.0,0.0,84.0
SANTA FE,Castellanos,Virginia,9.0,0.0,0.0,9.0
SANTA FE,Castellanos,Zenón Pereyra,53.0,0.0,0.0,53.0
SANTA FE,Constitución,Alcorta,2137.0,250.0,0.0,2387.0
SANTA FE,Constitución,Bombal,921.0,20.0,0.0,941.0
SANTA FE,Constitución,Cepeda,25.0,0.0,0.0,25.0
SANTA FE,Constitución,Empalme Villa Constitución,576.0,84.0,0.0,660.0
SANTA FE,Constitución,General Gelly,193.0,0.0,0.0,193.0
SANTA FE,Constitución,Godoy,150.0,0.0,0.0,150.0
SANTA FE,Constitución,Juan B. Molina,350.0,0.0,0.0,350.0
SANTA FE,Constitución,Juncal,445.0,0.0,0.0,445.0
SANTA FE,Constitución,La Vanguardia,1.0,85.0,0.0,86.0
SANTA FE,Constitución,Máximo Paz (Est. Paz),1220.0,57.0,0.0,1277.0
SANTA FE,Constitución,Pavón,87.0,17.0,0.0,104.0
SANTA FE,Constitución,Pavón Arriba,452.0,76.0,0.0,528.0
SANTA FE,Constitución,Peyrano,670.0,0.0,0.0,670.0
SANTA FE,Constitución,Rueda,72.0,0.0,0.0,72.0
SANTA FE,Constitución,Santa Teresa,931.0,173.0,0.0,1104.0
SANTA FE,Constitución,Sargento Cabral,402.0,26.0,0.0,428.0
SANTA FE,Constitución,Villa Constitución,4682.0,2316.0,1418.0,8416.0
SANTA FE,Garay,Cayastá,428.0,0.0,0.0,428.0
SANTA FE,Garay,Helvecia,645.0,0.0,0.0,645.0
SANTA FE,Garay,Los Zapallos,134.0,0.0,0.0,134.0
SANTA FE,Garay,Saladero Mariano Cabal,86.0,0.0,1.0,87.0
SANTA FE,Garay,Santa Rosa de Calchines,1010.0,7.0,0.0,1017.0
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),36.0,0.0,0.0,36.0
SANTA FE,General López,Amenábar,218.0,20.0,0.0,238.0
SANTA FE,General López,Cafferata,246.0,0.0,1.0,247.0
SANTA FE,General López,Cañada del Ucle,422.0,0.0,0.0,422.0
SANTA FE,General López,Carmen,100.0,0.0,40.0,140.0
SANTA FE,General López,Carreras,270.0,5.0,0.0,275.0
SANTA FE,General López,Chapuy,1.0,0.0,0.0,1.0
SANTA FE,General López,Chovet,1.0,0.0,1.0,2.0
SANTA FE,General López,Christophersen,91.0,2.0,0.0,93.0
SANTA FE,General López,Diego de Alvear,371.0,7.0,0.0,378.0
SANTA FE,General López,Elortondo,454.0,56.0,0.0,510.0
SANTA FE,General López,Firmat,2829.0,2217.0,28.0,5074.0
SANTA FE,General López,Hughes,1130.0,59.0,0.0,1189.0
SANTA FE,General López,La Chispa,71.0,0.0,0.0,71.0
SANTA FE,General López,Labordeboy,215.0,0.0,0.0,215.0
SANTA FE,General López,Maggiolo,130.0,0.0,3.0,133.0
SANTA FE,General López,María Teresa,1068.0,1.0,0.0,1069.0
SANTA FE,General López,Melincué (Est. San Urbano),201.0,0.0,0.0,201.0
SANTA FE,General López,Miguel Torres,1.0,0.0,0.0,1.0
SANTA FE,General López,Murphy,716.0,1.0,0.0,717.0
SANTA FE,General López,Rufino,6010.0,515.0,1.0,6526.0
SANTA FE,General López,San Eduardo,262.0,27.0,0.0,289.0
SANTA FE,General López,San Francisco de Santa Fe,46.0,0.0,0.0,46.0
SANTA FE,General López,San Gregorio,1048.0,30.0,96.0,1174.0
SANTA FE,General López,Sancti Spiritu,1028.0,0.0,0.0,1028.0
SANTA FE,General López,Santa Isabel,975.0,163.0,0.0,1138.0
SANTA FE,General López,Teodelina,1099.0,1.0,0.0,1100.0
SANTA FE,General López,Venado Tuerto,5966.0,20087.0,891.0,26944.0
SANTA FE,General López,Villa Cañás,2376.0,98.0,0.0,2474.0
SANTA FE,General López,Wheelwright,17.0,1376.0,0.0,1393.0
SANTA FE,General Obligado,Arroyo Ceibal,107.0,0.0,0.0,107.0
SANTA FE,General Obligado,Avellaneda (Est. Ewald),1111.0,3545.0,828.0,5484.0
SANTA FE,General Obligado,Berna,48.0,0.0,10.0,58.0
SANTA FE,General Obligado,El Araza,126.0,0.0,0.0,126.0
SANTA FE,General Obligado,El Rabón,146.0,0.0,0.0,146.0
SANTA FE,General Obligado,Florencia,556.0,37.0,0.0,593.0
SANTA FE,General Obligado,Guadalupe Norte,73.0,14.0,0.0,87.0
SANTA FE,General Obligado,Ingeniero Chanourdie,86.0,0.0,0.0,86.0
SANTA FE,General Obligado,La Isleta,1.0,0.0,0.0,1.0
SANTA FE,General Obligado,La Sarita,85.0,0.0,0.0,85.0
SANTA FE,General Obligado,Lanteri,300.0,0.0,0.0,300.0
SANTA FE,General Obligado,Las Garzas,77.0,15.0,0.0,92.0
SANTA FE,General Obligado,Las Toscas,2191.0,5.0,0.0,2196.0
SANTA FE,General Obligado,Los Laureles,0.0,0.0,20.0,20.0
SANTA FE,General Obligado,Malabrigo,677.0,505.0,660.0,1842.0
SANTA FE,General Obligado,Paraje San Manuel,1.0,0.0,0.0,1.0
SANTA FE,General Obligado,Reconquista,3936.0,22040.0,1205.0,27181.0
SANTA FE,General Obligado,San Antonio de Obligado,266.0,2.0,0.0,268.0
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),221.0,0.0,0.0,221.0
SANTA FE,General Obligado,Villa Ana,1.0,0.0,0.0,1.0
SANTA FE,General Obligado,Villa Guillermina,409.0,0.0,0.0,409.0
SANTA FE,General Obligado,Villa Ocampo,3653.0,15.0,0.0,3668.0
SANTA FE,Iriondo,Barrio Cicarelli,9.0,0.0,0.0,9.0
SANTA FE,Iriondo,Bustinza,287.0,96.0,0.0,383.0
SANTA FE,Iriondo,Cañada de Gómez,1632.0,7478.0,120.0,9230.0
SANTA FE,Iriondo,Carrizales (Est. Clarke),439.0,33.0,2.0,474.0
SANTA FE,Iriondo,Classon,108.0,43.0,0.0,151.0
SANTA FE,Iriondo,Colonia Médici,12.0,0.0,0.0,12.0
SANTA FE,Iriondo,Correa,101.0,1671.0,1.0,1773.0
SANTA FE,Iriondo,Larguía,7.0,0.0,0.0,7.0
SANTA FE,Iriondo,Lucio V. López,31.0,5.0,0.0,36.0
SANTA FE,Iriondo,Oliveros,0.0,2110.0,1250.0,3360.0
SANTA FE,Iriondo,Pueblo Andino,15.0,1047.0,0.0,1062.0
SANTA FE,Iriondo,Salto Grande,553.0,29.0,0.0,582.0
SANTA FE,Iriondo,Serodino,331.0,23.0,0.0,354.0
SANTA FE,Iriondo,Totoras,495.0,1094.0,0.0,1589.0
SANTA FE,Iriondo,Villa Eloísa,663.0,265.0,37.0,965.0
SANTA FE,Iriondo,Villa La Rivera (Oliveros),3.0,34.0,0.0,37.0
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),0.0,26.0,1.0,27.0
SANTA FE,La Capital,Angel Gallardo,27.0,0.0,0.0,27.0
SANTA FE,La Capital,Arroyo Aguiar,124.0,16.0,1.0,141.0
SANTA FE,La Capital,Arroyo Leyes,1309.0,0.0,0.0,1309.0
SANTA FE,La Capital,Cabal,13.0,0.0,0.0,13.0
SANTA FE,La Capital,Candioti,206.0,46.0,0.0,252.0
SANTA FE,La Capital,Emilia,238.0,20.0,0.0,258.0
SANTA FE,La Capital,Laguna Paiva,1751.0,225.0,0.0,1976.0
SANTA FE,La Capital,Llambi Campbell,354.0,34.0,73.0,461.0
SANTA FE,La Capital,Monte Vera,253.0,31.0,0.0,284.0
SANTA FE,La Capital,Nelson,419.0,64.0,3.0,486.0
SANTA FE,La Capital,Recreo,1316.0,120.0,0.0,1436.0
SANTA FE,La Capital,San José del Rincón,4140.0,500.0,1.0,4641.0
SANTA FE,La Capital,Santa Fe,19547.0,102288.0,5446.0,127281.0
SANTA FE,La Capital,Santo Tomé,282.0,325.0,307.0,914.0
SANTA FE,La Capital,Sauce Viejo,942.0,185.0,70.0,1197.0
SANTA FE,Las Colonias,Cavour,3.0,0.0,0.0,3.0
SANTA FE,Las Colonias,Cululú,24.0,0.0,0.0,24.0
SANTA FE,Las Colonias,Elisa,165.0,70.0,0.0,235.0
SANTA FE,Las Colonias,Empalme San Carlos,13.0,0.0,0.0,13.0
SANTA FE,Las Colonias,Esperanza,2025.0,8374.0,202.0,10601.0
SANTA FE,Las Colonias,Felicia,443.0,0.0,0.0,443.0
SANTA FE,Las Colonias,Franck,257.0,180.0,1.0,438.0
SANTA FE,Las Colonias,Grutly,21.0,93.0,0.0,114.0
SANTA FE,Las Colonias,Hipatia,53.0,0.0,0.0,53.0
SANTA FE,Las Colonias,Humboldt,445.0,75.0,0.0,520.0
SANTA FE,Las Colonias,La Pelada,161.0,14.0,1.0,176.0
SANTA FE,Las Colonias,Las Tunas,6.0,106.0,0.0,112.0
SANTA FE,Las Colonias,María Luisa,160.0,0.0,0.0,160.0
SANTA FE,Las Colonias,Matilde,134.0,24.0,0.0,158.0
SANTA FE,Las Colonias,Nuevo Torino,5.0,78.0,72.0,155.0
SANTA FE,Las Colonias,Otros,16.0,0.0,0.0,16.0
SANTA FE,Las Colonias,Pilar,2.0,122.0,0.0,124.0
SANTA FE,Las Colonias,Progreso,621.0,0.0,0.0,621.0
SANTA FE,Las Colonias,Providencia,135.0,0.0,0.0,135.0
SANTA FE,Las Colonias,Sa Pereyra,3.0,54.0,0.0,57.0
SANTA FE,Las Colonias,San Agustín,83.0,0.0,0.0,83.0
SANTA FE,Las Colonias,San Carlos Centro,236.0,4079.0,71.0,4386.0
SANTA FE,Las Colonias,San Carlos Norte,152.0,211.0,4.0,367.0
SANTA FE,Las Colonias,San Carlos Sud,9.0,689.0,11.0,709.0
SANTA FE,Las Colonias,San Jerónimo del Sauce,4.0,168.0,0.0,172.0
SANTA FE,Las Colonias,San Jerónimo Norte,581.0,1456.0,1.0,2038.0
SANTA FE,Las Colonias,Santa Clara de Buena Vista,601.0,67.0,0.0,668.0
SANTA FE,Las Colonias,Santo Domingo,254.0,1.0,0.0,255.0
SANTA FE,Las Colonias,Sarmiento,58.0,248.0,130.0,436.0
SANTA FE,OTROS,Otros,0.0,0.0,5373.0,5373.0
SANTA FE,Rosario,Acebal,1553.0,155.0,1.0,1709.0
SANTA FE,Rosario,Albarellos,20.0,0.0,0.0,20.0
SANTA FE,Rosario,Álvarez,1491.0,96.0,1.0,1588.0
SANTA FE,Rosario,Alvear,1929.0,3036.0,243.0,5208.0
SANTA FE,Rosario,Arbilla,30.0,0.0,0.0,30.0
SANTA FE,Rosario,Arminda,114.0,12.0,0.0,126.0
SANTA FE,Rosario,Arroyo Seco,1741.0,3479.0,111.0,5331.0
SANTA FE,Rosario,Carmen del Sauce,131.0,49.0,0.0,180.0
SANTA FE,Rosario,Coronel Bogado,584.0,9.0,0.0,593.0
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,224.0,94.0,0.0,318.0
SANTA FE,Rosario,Cuatro Esquinas,17.0,22.0,0.0,39.0
SANTA FE,Rosario,El Caramelo,406.0,89.0,0.0,495.0
SANTA FE,Rosario,Fighiera,331.0,35.0,0.0,366.0
SANTA FE,Rosario,Funes,4554.0,7714.0,447.0,12715.0
SANTA FE,Rosario,General Lagos,540.0,2.0,1.0,543.0
SANTA FE,Rosario,Granadero Baigorria,1816.0,3478.0,157.0,5451.0
SANTA FE,Rosario,Ibarlucea,561.0,949.0,1.0,1511.0
SANTA FE,Rosario,Kilómetro 101,1.0,0.0,1.0,2.0
SANTA FE,Rosario,Monte Flores,8.0,0.0,0.0,8.0
SANTA FE,Rosario,Pérez,2894.0,295.0,6.0,3195.0
SANTA FE,Rosario,Piñero (Est. Erasto),214.0,24.0,0.0,238.0
SANTA FE,Rosario,Pueblo Esther,242.0,612.0,0.0,854.0
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),159.0,13.0,0.0,172.0
SANTA FE,Rosario,Pueblo Uranga,81.0,98.0,0.0,179.0
SANTA FE,Rosario,Puerto Arroyo Seco,0.0,0.0,25.0,25.0
SANTA FE,Rosario,Rosario,109963.0,208024.0,12605.0,330592.0
SANTA FE,Rosario,Soldini,908.0,85.0,0.0,993.0
SANTA FE,Rosario,Villa Amelia,284.0,0.0,0.0,284.0
SANTA FE,Rosario,Villa del Plata,266.0,28.0,0.0,294.0
SANTA FE,Rosario,Villa Gobernador Gálvez,11785.0,1520.0,0.0,13305.0
SANTA FE,Rosario,Zavalla,1569.0,88.0,115.0,1772.0
SANTA FE,San Cristóbal,Aguará Grande,3.0,0.0,0.0,3.0
SANTA FE,San Cristóbal,Ambrosetti,86.0,0.0,0.0,86.0
SANTA FE,San Cristóbal,Arrufo,278.0,0.0,0.0,278.0
SANTA FE,San Cristóbal,Balneario La Verde,1.0,0.0,0.0,1.0
SANTA FE,San Cristóbal,Capivara,1.0,0.0,0.0,1.0
SANTA FE,San Cristóbal,Ceres,3534.0,88.0,0.0,3622.0
SANTA FE,San Cristóbal,Colonia Ana,6.0,0.0,0.0,6.0
SANTA FE,San Cristóbal,Colonia Bossi,3.0,174.0,0.0,177.0
SANTA FE,San Cristóbal,Colonia Rosa,12.0,0.0,0.0,12.0
SANTA FE,San Cristóbal,Curupaity,15.0,0.0,0.0,15.0
SANTA FE,San Cristóbal,Hersilia,561.0,8.0,0.0,569.0
SANTA FE,San Cristóbal,Huanqueros,0.0,0.0,29.0,29.0
SANTA FE,San Cristóbal,La Cabral,4.0,0.0,0.0,4.0
SANTA FE,San Cristóbal,La Rubia,12.0,0.0,0.0,12.0
SANTA FE,San Cristóbal,Las Palmeras,23.0,0.0,0.0,23.0
SANTA FE,San Cristóbal,Moisés Ville,548.0,22.0,0.0,570.0
SANTA FE,San Cristóbal,Monigotes,55.0,2.0,0.0,57.0
SANTA FE,San Cristóbal,Ñanducita,0.0,0.0,37.0,37.0
SANTA FE,San Cristóbal,Otros,6.0,0.0,0.0,6.0
SANTA FE,San Cristóbal,Palacios,29.0,5.0,0.0,34.0
SANTA FE,San Cristóbal,San Cristóbal,2212.0,593.0,561.0,3366.0
SANTA FE,San Cristóbal,San Guillermo,2400.0,146.0,0.0,2546.0
SANTA FE,San Cristóbal,Santurce,1.0,0.0,28.0,29.0
SANTA FE,San Cristóbal,Soledad,169.0,1.0,0.0,170.0
SANTA FE,San Cristóbal,Suardi,1560.0,0.0,0.0,1560.0
SANTA FE,San Cristóbal,Villa Saralegui,48.0,0.0,3.0,51.0
SANTA FE,San Javier,Alejandra,454.0,0.0,0.0,454.0
SANTA FE,San Javier,Cacique Ariacaiquín,33.0,0.0,0.0,33.0
SANTA FE,San Javier,Colonia Durán,1.0,0.0,0.0,1.0
SANTA FE,San Javier,La Brava,20.0,0.0,0.0,20.0
SANTA FE,San Javier,Romang,971.0,200.0,195.0,1366.0
SANTA FE,San Javier,San Javier,1107.0,9.0,0.0,1116.0
SANTA FE,San Jerónimo,Arocena,175.0,9.0,400.0,584.0
SANTA FE,San Jerónimo,Barrancas,926.0,53.0,0.0,979.0
SANTA FE,San Jerónimo,Barrio Caima,0.0,0.0,16.0,16.0
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),230.0,15.0,0.0,245.0
SANTA FE,San Jerónimo,Centeno,812.0,69.0,0.0,881.0
SANTA FE,San Jerónimo,Coronda,591.0,3206.0,1102.0,4899.0
SANTA FE,San Jerónimo,Desvío Arijón,143.0,14.0,43.0,200.0
SANTA FE,San Jerónimo,Díaz,420.0,5.0,45.0,470.0
SANTA FE,San Jerónimo,Gaboto,0.0,240.0,201.0,441.0
SANTA FE,San Jerónimo,Gálvez,5777.0,1456.0,128.0,7361.0
SANTA FE,San Jerónimo,Gessler,134.0,89.0,27.0,250.0
SANTA FE,San Jerónimo,Irigoyen,394.0,13.0,0.0,407.0
SANTA FE,San Jerónimo,Larrechea,0.0,0.0,23.0,23.0
SANTA FE,San Jerónimo,Loma Alta,15.0,22.0,0.0,37.0
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),330.0,90.0,0.0,420.0
SANTA FE,San Jerónimo,Maciel,512.0,854.0,136.0,1502.0
SANTA FE,San Jerónimo,Monje,464.0,149.0,0.0,613.0
SANTA FE,San Jerónimo,San Eugenio,0.0,21.0,0.0,21.0
SANTA FE,San Jerónimo,San Fabián,222.0,15.0,0.0,237.0
SANTA FE,San Jerónimo,San Genaro,1170.0,160.0,0.0,1330.0
SANTA FE,San Jerónimo,San Genaro Norte,1071.0,8.0,0.0,1079.0
SANTA FE,San Justo,Angeloni,24.0,0.0,0.0,24.0
SANTA FE,San Justo,Cayastacito,54.0,0.0,0.0,54.0
SANTA FE,San Justo,Colonia Dolores,22.0,0.0,0.0,22.0
SANTA FE,San Justo,Esther,10.0,0.0,0.0,10.0
SANTA FE,San Justo,Gobernador Crespo,1119.0,271.0,0.0,1390.0
SANTA FE,San Justo,La Criolla (Est. Cañadita),39.0,0.0,249.0,288.0
SANTA FE,San Justo,La Penca y Caraguatá,26.0,0.0,0.0,26.0
SANTA FE,San Justo,Marcelino Escalada,217.0,12.0,0.0,229.0
SANTA FE,San Justo,Naré,6.0,0.0,0.0,6.0
SANTA FE,San Justo,Otros,28.0,0.0,0.0,28.0
SANTA FE,San Justo,Pedro Gómez Cello,92.0,0.0,0.0,92.0
SANTA FE,San Justo,Ramayón,143.0,1.0,0.0,144.0
SANTA FE,San Justo,San Bernardo,6.0,0.0,0.0,6.0
SANTA FE,San Justo,San Justo,3195.0,3967.0,647.0,7809.0
SANTA FE,San Justo,San Martín Norte,35.0,0.0,0.0,35.0
SANTA FE,San Justo,Silva (Est. Abipones),25.0,0.0,0.0,25.0
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),319.0,0.0,0.0,319.0
SANTA FE,San Justo,Videla,314.0,66.0,0.0,380.0
SANTA FE,San Lorenzo,Aldao,0.0,374.0,0.0,374.0
SANTA FE,San Lorenzo,Capitán Bermúdez,4579.0,2444.0,62.0,7085.0
SANTA FE,San Lorenzo,Carcarañá,919.0,65.0,0.0,984.0
SANTA FE,San Lorenzo,Coronel Arnold,227.0,12.0,0.0,239.0
SANTA FE,San Lorenzo,Fray Luis Beltrán,2497.0,717.0,0.0,3214.0
SANTA FE,San Lorenzo,Fuentes,82.0,766.0,1.0,849.0
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),47.0,368.0,0.0,415.0
SANTA FE,San Lorenzo,Puerto General San Martín,12.0,2607.0,215.0,2834.0
SANTA FE,San Lorenzo,Pujato,922.0,0.0,0.0,922.0
SANTA FE,San Lorenzo,Ricardone,372.0,909.0,0.0,1281.0
SANTA FE,San Lorenzo,Roldán,1730.0,5401.0,104.0,7235.0
